id_pessoa,id_historico_banco,id_emprestimo,idade,salario_anual,situacao_propriedade,tempo_trabalho,motivo_emprestimo,pontuacao_emprestimo,valor_solicitado,taxa_de_juros,possibilidade_inadimplencia,percentual_emprestimo_salario,eh_inadimplente,tempo_primeira_solicitacao_credito
jJcKdDDJ-pm13,eUYCPyZZ-reJm,ZWY7Km0d-sbP0,24,60000,Own,4,Education,A,5000,5.79,0,0.08,N,3
LxIw7IB9-Lbet,YzONb1wF-7SmQ,MFHKbsyR-dbKw,21,15000,Rent,6,Venture,A,4800,8.49,1,0.32,N,3
cx2WU23j-pDTH,QpHXuzSa-CXhc,IltjrmaA-7o88,26,30000,Rent,1,Education,D,4200,16.49,1,0.14,N,3
p7kzQ8XC-dRlE,dLk0Kr4D-2eJe,7L1ZrHpL-dZPg,35,124596,Mortgage,1,Education,B,20000,11.49,0,0.16,N,5
0tT43KAN-P6CD,9swovuZH-Y4FU,IrAHZtMv-IKKz,27,52000,Rent,0,Medical,C,22950,13.49,1,0.44,N,10
wTPSG1Ak-zh1L,N5WnWurO-nip3,ruXWTRWt-RU6p,38,12000,Own,NULL,Education,A,4800,7.29,1,0.4,N,12
aNGMpiQJ-JrOI,kpiA1z59-SwAJ,g7zM1nLz-JqJK,28,115000,Mortgage,3,Education,A,18500,NULL,0,0.16,N,9
bvatnGao-rORJ,KHNASp1H-D9F6,3JaPn0EX-gQt8,41,70800,Rent,25,Venture,B,10000,11.36,0,0.14,N,12
fGFapOfW-LK7a,5XFGnOcK-JutL,4qLbxkgv-fSEk,27,45000,Mortgage,7,Personal,A,12000,6.91,0,0.27,N,8
99nffRmA-5i2y,YNLeJez9-Napc,mwcyZxyF-ekZ9,28,34000,Rent,3,Medical,B,3000,10.37,1,0.09,N,10
sOuviH1v-hEdf,uYZoNXUx-x4t2,mjgmAkks-8M32,23,88500,Mortgage,3,Education,A,12000,7.51,0,0.14,N,4
JQMmpCCN-zhUg,5DHR5rXJ-6TZ6,Ic8aJSqj-eR0R,26,95000,Mortgage,1,Venture,B,15000,10.37,0,0.16,N,4
arbDgII6-Ekjy,OaFThmtM-hxeh,248FfNok-2Tir,23,52000,Rent,0,Education,A,3000,5.99,0,0.06,N,2
cdR83xEj-fuew,L2i28jI5-sF3d,RcagAb0z-HI6r,23,63600,Mortgage,NULL,Debtconsolidation,B,20000,10.99,1,0.31,N,3
yQe521JS-Qgfr,cI9yPcBA-6KSL,qPaGyc93-3ElL,NULL,360000,Mortgage,11,Homeimprovement,B,15000,14.11,1,0.26,,10
4vNalnUz-lxS2,2sw0bH6D-vxfx,JIIKETjb-gLLL,36,40000,Rent,0,Venture,B,4800,NULL,0,0.12,N,15
Gr6paiLr-dA9g,HC4ESXP4-g2H0,eOpNdS4z-WHpy,29,97000,Rent,4,Venture,B,25000,10.37,0,0.26,N,10
OkOjGYdY-cbh2,3xNzMDQK-vFI3,MGhhCMif-2t4J,42,85000,Rent,3,Venture,C,5750,12.99,0,0.07,Y,15
Kpzf8Ll0-r5tA,vahJw1oD-SxUA,mvTg1J3Z-I6HB,31,41000,Rent,1,Medical,B,4000,10,0,0.1,N,10
tl1o7pqR-8HeC,8MttqDno-UWiw,ynxYo3yJ-3Zzx,61,51000,Rent,2,Medical,D,20000,14.09,1,0.39,N,21
4aRjbXMs-4WWN,AtowN78F-AETG,TSBDeNlu-TO4o,23,48000,Own,6,Education,B,5000,10.08,0,0.1,N,4
Ut3zAB4m-4I3q,gUJ4ZurC-ijwh,d31j0CUt-rR8L,21,15360,Rent,0,Education,B,1600,12.69,0,0.1,N,2
7Gn7TBY7-dRK6,xxbatnH2-LaYI,0MphOtfC-TMzD,24,55000,Rent,0,Education,B,4000,11.26,0,0.07,N,4
PhbevsAw-UfmA,I6GmjvaF-Dpix,gr6kgsnO-SsWE,34,54000,Own,8,Medical,B,5000,10.62,0,0.09,N,7
7qeAnELY-Eefo,KYkpM6iy-E1BY,rjctOwuF-10PA,24,35000,Rent,9,Personal,A,7000,5.99,0,0.2,N,2
dFIKhyk1-9Ypb,OXp9zUhJ-QsDy,4mUIlULK-GzrI,31,65200,Mortgage,7,Personal,A,7000,8,0,0.11,N,8
LxAHWzNu-ulAq,9JwZhTCT-7BlE,wpM16PEr-wA6R,34,30000,Rent,2,Homeimprovement,A,12000,8.9,1,0.4,N,8
n4r90KdI-dzd9,XCEX2jGT-JlyO,OK5nEfdQ-ENcf,27,45000,Rent,4,Medical,C,7500,15.27,0,0.17,N,8
8DjBJzyW-T2gr,PaXTMIhc-0Uxn,Gvk24dtd-kvqi,25,45996,Rent,2,Debtconsolidation,G,5000,NULL,1,0.11,Y,4
So6yRq7v-8ACX,8cFMSN5d-iH6O,DogyUk5y-qWCc,26,39996,Rent,0,Venture,B,12000,NULL,0,0.3,N,4
4lNQthCs-Rn6t,UAFHziCy-gaju,TnABWQ2t-uuQr,27,100000,Rent,1,Debtconsolidation,C,35000,16.11,1,0.35,N,9
hnnJ38Nn-iLck,ExP9u9oO-lFNu,HkzKy41D-yKWN,29,58800,Mortgage,13,Venture,B,NULL,14.18,NULL,0.11,Y,3
81q1OOmW-WKeW,CGmNAqrO-OxxI,CqMhGtpD-Jlvg,25,36000,Rent,0,Medical,B,10000,11.11,0,0.28,N,3
mOMy4arC-tE4c,RsGIps3I-0CqJ,r638j0B7-cHci,25,56950,Mortgage,9,Medical,C,25000,10.91,1,0.37,Y,3
om1kWhyQ-FnsK,D6t5oY0j-oeKp,DhM5dBdF-mGOv,23,53000,Rent,6,Medical,C,8000,14.26,0,0.15,Y,4
Gs5nqIya-2L42,AozTqRtD-bh2t,b7set16h-vlfR,40,46000,Mortgage,5,Medical,A,10000,7.9,0,0.22,N,16
ifvrZ75g-P8tl,5RedynBm-lO20,7X4zFTrR-jXqc,22,97000,Mortgage,0,Education,C,7500,11.34,0,0.08,Y,4
fuuqrxSo-XCG4,SyWOpxoz-Jhc2,tuuBKdTu-leW2,32,31000,Rent,2,Education,D,7400,16.77,1,0.24,N,6
ifBTmAQp-rjNp,M2yQtjxn-gIzr,WhhzIpfg-1baf,33,16620,Own,NULL,Homeimprovement,A,3000,5.99,1,0.18,N,6
K6jWKh6u-r049,QqhxZZjH-8rsk,GdlNNlMb-nE1W,29,60000,Rent,0,Debtconsolidation,B,5600,9.99,0,0.09,N,7
pShnHU3d-zMSH,UcFfRWza-PuaM,g5v32Jip-R6Y9,22,43600,Mortgage,4,Debtconsolidation,D,10000,14.96,1,0.23,N,2
4WQ1Q8T1-rsNS,ylSfL78n-qqbz,WZZxYA2b-BP8F,21,45000,Rent,2,Education,A,7000,7.51,0,0.16,N,4
7G4uGQ2s-4hwL,96a8osd4-kH0O,mJvMX6Xq-hphM,38,63500,Own,3,Education,B,2400,11.36,0,0.04,N,12
BGX8hGUs-ZbSH,h6Bbry2D-fc1S,oSMsWv5Y-oo4w,26,70000,Mortgage,3,Personal,C,5400,12.53,0,0.08,N,4
23aDTOwa-DMGT,iCrK2O5n-KDrC,BgY0nEhj-Rm3u,24,95610,Mortgage,8,Venture,B,6000,10.99,0,0.06,N,4
5aw8Eylc-Ubgf,CUKTY2uw-3B8M,MSlKLgaj-gT73,22,33000,Rent,2,Debtconsolidation,B,7000,NULL,0,0.21,N,2
E25UsJ78-kmp4,L7HuztMy-NTXH,qZQyOQ6G-2qyp,52,35000,Rent,0,Personal,B,6000,NULL,0,0.17,N,22
7EeGrOiu-4DvU,NObQEwHe-ICdR,uCZcrBYo-As9K,22,40000,Mortgage,6,Medical,A,5000,6.03,0,0.13,N,2
qMfHt3sI-9kcN,CUYUr7yl-5KNy,045ReBeB-gpeA,27,51000,Rent,9,Personal,B,1600,10.59,0,0.03,N,8
ZEYhFLne-FWHu,40y95Mxr-wXKQ,ojIEWJ0x-XM51,24,425000,Mortgage,8,Education,A,10000,7.88,0,0.02,N,3
Wv1JzDiZ-p4mv,k4msiFg5-xQ4Z,ul8s2301-5Fbd,23,36000,Rent,3,Education,B,9000,9.99,0,0.25,N,2
t3l1mR8D-tYb4,DvHjFRAJ-rB8p,vKMq86cS-rqED,21,64000,Own,5,Medical,A,10000,7.66,0,0.16,N,3
pLuFjLkR-OMPe,01ChAajj-wgLb,BdT2y5Rm-gciu,37,51000,Mortgage,3,Debtconsolidation,C,12800,12.84,0,0.25,N,12
oh6P4WhY-oWlC,EjDNRRnR-TiH9,O0eLB2L1-SpMS,26,40272,Mortgage,3,Education,B,10000,11.86,0,0.25,N,3
t6rqOojd-mi2d,BUayIr1k-LBcg,tGow3Jaf-bSLX,22,56000,Mortgage,3,Debtconsolidation,B,20000,10.99,0,0.36,N,4
PkCBflb5-OHPg,sNcIqt1l-SNla,AurZSbC7-s3uo,36,84000,Mortgage,2,Personal,B,6000,12.69,0,0.07,N,13
NJYbo3Ae-pRMN,JKFcFd3N-Grvr,r7NcNOX8-OQ26,24,115000,Own,8,Homeimprovement,A,10000,7.51,0,0.09,N,3
9XbRH8ej-bbT6,erecdSQz-7yPm,QfKRl5f8-Atml,21,60000,Rent,5,Education,B,10000,12.18,0,0.17,N,2
Ck91EiIg-yc1E,aZj4qHtP-aHfE,QHQXzIs8-hfqf,36,54996,Rent,4,Medical,C,10000,13.47,0,0.18,N,13
jtxc7dFr-PBc4,qgTla9jt-yBoR,2qJkCss3-8x4q,22,41000,Mortgage,0,Venture,B,6400,9.99,0,0.16,N,4
N3MF7TpE-qwtz,jFLJgHG7-3IGk,klyf3QsA-OvDC,24,52000,Rent,7,Personal,A,12000,7.51,0,0.23,N,3
5BSlRMwy-yQmp,2sPA44Lf-4rZl,BPxWNpDf-42mP,40,35000,Mortgage,6,Venture,B,5600,10.65,0,0.16,N,13
qfkASHSd-fZek,ZWuxNi3Z-cydl,QinOYjPr-lUHM,24,53004,Mortgage,6,Debtconsolidation,B,21000,10.65,0,0.4,N,3
fTK5Ywg7-aKqs,Np9GLBPX-oCxP,xhNb2doW-ktiZ,23,100000,Rent,5,Personal,A,5000,8.49,0,0.05,N,3
gj23azez-7Zoh,o7RwF9xr-zWod,xHwdbYyf-FTjr,24,69764,Rent,2,Personal,D,1500,14.42,1,0.02,Y,4
gKG1RZFg-mgIE,1etcLCnj-xsLx,cj5sJvZn-3ORg,32,32000,Rent,1,Debtconsolidation,E,2600,NULL,1,0.08,Y,9
ha63uCar-EKbj,JgB6fRJ3-ZEt5,3AI7n37i-uTqI,37,63000,Rent,2,Debtconsolidation,B,11000,NULL,0,0.17,N,16
5hhpu0Bk-GSlP,7EO1TQny-sJ6Q,SlAIvx5o-Ndck,34,136625,Mortgage,3,Venture,A,15000,7.88,0,0.11,N,6
jO2iy837-JXPx,UK8k8o70-7FKu,mgo3bsvQ-G5i1,23,44496,Mortgage,2,Education,A,3500,NULL,0,0.08,N,4
W3n6abTw-8A7R,qtKJi46X-FS9a,IgKj4C4B-CKCA,33,40000,Own,2,Medical,A,14000,6.91,0,0.35,N,8
tMT78tIj-pBaZ,ZMAzi0ui-fk8e,kYqPtzR4-sZho,28,144000,Rent,12,Personal,B,10000,9.99,0,0.07,N,5
hbFECojD-iQxh,iprmjACm-pmW6,IUpnbYAO-RG47,37,59000,Mortgage,NULL,Homeimprovement,B,10000,5.99,0,0.3,N,11
0MqE7X1a-swNv,za1rKP7r-kDvO,2cuUAWWM-fmOU,37,205000,Mortgage,3,Education,B,NULL,NULL,0,NULL,N,4
Icc0tAth-SRcW,M6x3bLI7-PMPq,GXjIiRZQ-EsxE,22,102240,Rent,6,Personal,E,5000,19.03,0,0.05,N,3
p8B04PcB-OlOw,NEF1XlbD-iKcL,9oYQHOZO-fd5f,34,60000,Rent,3,Venture,A,6000,8,0,0.1,N,9
yxqC9cfO-PLlu,bjuTrRiT-96pv,5dHKwUZD-QiCD,23,56500,Mortgage,7,Medical,A,9800,NULL,0,0.17,N,2
F5fnk4B7-JEIC,pYhxk5hS-z9oE,KdAoluAD-BcNZ,22,37000,Rent,2,Education,B,4000,10.95,0,0.11,N,2
9NU2wezU-TnIX,bTyfemQu-uo3o,kUFgawnn-wFeK,24,44640,Rent,0,Venture,B,10500,10.36,0,0.24,N,2
101Pgr6f-g4Zq,4OTdrtUW-mPy7,hG2S1nGl-HInr,23,80004,Mortgage,2,Venture,B,19000,10.62,0,0.24,N,2
JF4J9F90-kmDX,KsBqErtQ-kDrG,12hsZUBL-CFYg,21,31700,Rent,0,Debtconsolidation,B,7200,11.71,1,0.23,N,4
zkt51GgD-xc3p,ERE1cQhm-Aej6,syD8Yswd-QYXa,24,88000,Rent,0,Homeimprovement,B,14000,9.99,0,0.16,N,3
nU7Na1N4-sFxz,0T8squyh-IQP4,xLOgEoMJ-wkDZ,25,31000,Mortgage,4,Venture,B,10000,10.38,0,0.32,N,4
QxRUsoaP-GZ3X,Tlosp4yJ-BC95,Ed55bL2b-Jab4,22,30000,Rent,3,Education,A,4000,7.9,0,0.13,N,3
kB6ODZlc-OzzY,ek3Hq3W1-quwO,FJ1wwsZB-jXhA,25,32004,Rent,5,Debtconsolidation,C,5000,14.35,0,0.16,N,3
OxzP5TOd-h4ZW,BvgupDlF-CwXi,suHX5yQD-Eska,23,82000,Rent,2,Debtconsolidation,B,20900,12.69,0,0.25,N,2
aIZWWPyK-q6Al,lHSxWAIa-XaNr,pD3sPyj2-IemC,22,38000,Rent,0,Education,C,15000,NULL,1,0.39,Y,4
61pZHwEf-lvGQ,McOgHbRR-7wmD,ftj9QoA7-i2wC,27,27000,Rent,3,Medical,B,6900,9.99,0,0.26,N,7
n6JzCmlg-m8C0,1Ez31obk-RvQr,97GFZxI4-4i0z,25,90000,Mortgage,9,Education,A,20000,6.54,0,0.22,N,3
M2cdTkaE-SL2f,ltsa3rxb-4SA1,IbjIze2o-H6rO,56,32400,Rent,NULL,Medical,A,8575,7.51,0,0.26,N,18
Ustb0p34-tIFY,UFhMSknO-Bi9E,lxcTpNso-p8HO,24,95000,Own,8,Personal,C,4800,13.43,0,0.05,N,3
whF8NIAe-asNr,MUrSHTw0-JdmH,v3RpLSEl-5BY2,25,75000,Mortgage,NULL,Medical,,5000,9.91,0,0.05,N,9
TfXviAhc-zEP2,Ph9GNuLn-nzQp,m5z2Cr2O-0b3d,23,91200,Mortgage,7,Debtconsolidation,B,3000,8.88,0,0.03,N,2
vCns1F6b-s8OT,8lXZW0kI-wiIv,bFGFoiay-3xXK,26,117500,Rent,0,Venture,A,13800,7.49,0,0.12,N,3
B1SaPqMH-9Fz1,kowie1T5-4UI1,NM0nDpBJ-Ivnr,30,55000,Mortgage,1,Homeimprovement,B,6500,10.99,0,0.12,N,7
wEQi0OaO-T67X,g07uzGn3-NSRN,SOCmoiTT-7APv,24,54996,Rent,5,Medical,C,10000,12.99,0,0.18,N,2
pcdZqQRN-i3vn,IDhYmRXc-ionk,Zy4v3Bum-n0pf,23,70000,Mortgage,4,Education,A,8400,8,0,0.12,N,3
uRWI2rXX-ejEL,8XtPoQqN-At1G,PBmATO6J-90AS,23,100000,Mortgage,8,Personal,A,16000,6.17,0,0.16,N,2
H1odfGOu-n8v3,5XkgLmyd-fwwB,xzFtT2os-HtvL,31,54000,Mortgage,12,Homeimprovement,A,15000,8.49,1,0.28,N,5
24Avehoa-7DAz,CeL8NOdB-cw9f,04f4xOSc-Pblx,27,100000,Mortgage,1,Debtconsolidation,C,16000,13.43,0,0.16,N,5
hkdUdNzH-QXQH,eYvt0dkR-7aj0,y9cXlXS2-3mXo,24,40000,Rent,5,Debtconsolidation,C,13000,14.26,1,0.33,N,3
9NOBR5ex-1gRT,U7GXCWvQ-KmLn,TxtpZPyW-63YE,23,32004,Rent,3,Medical,C,10000,13.79,1,0.31,Y,3
JePpXXhb-oOuJ,xD0hU4nJ-Dm1m,eDwsp5FH-Cz4Q,22,38004,Mortgage,7,Debtconsolidation,D,3600,17.27,1,0.09,N,4
2pfe4UXQ-P13z,xbyRnLiB-JECj,gu7aDTuM-Qqed,27,52000,Rent,0,Personal,C,6225,14.35,0,0.12,N,7
2GgXfQpq-wUf2,dhLKzj9n-uljo,8jihQG1n-PfZv,23,75000,Mortgage,5,Venture,A,12000,7.51,0,0.16,N,3
HInCTpdv-hGYk,PL8y5F5F-HGG1,2J62NBqi-ZbDa,31,60682,Rent,3,Venture,A,8650,8.49,0,0.14,N,8
9tHyWSly-8Nmz,FoMoB7Om-QAGF,f8EBtg11-bRqu,22,90000,Mortgage,6,Venture,B,3500,9.25,0,0.04,N,2
51M6afij-PXyh,sxNpGSeU-7YNY,Agp7cbNm-RDba,23,47000,Rent,8,Debtconsolidation,B,17000,9.99,1,0.36,N,4
jOn0cJOc-oClT,bzXlWOEk-ZA82,7F8LHAqX-wHRv,27,51298,Rent,11,Venture,B,1000,10.37,0,0.02,N,9
LgFCvbQt-i6Lt,TCFmWdrJ-EAaE,zPPctAkw-clF6,23,78000,Rent,7,Debtconsolidation,A,10000,5.79,0,0.13,N,3
EgbJW2Mv-15Ia,ZZrcitql-rZXJ,qdDQiwiD-xoe6,28,56000,Rent,5,Debtconsolidation,E,4800,16.45,1,0.09,N,7
3GqNiFW6-erwS,NixWvM9f-2ufI,R9PX6Boh-p9Ws,22,34800,Rent,6,Venture,C,15000,14.27,1,0.43,Y,3
tbr9RqNu-tmiP,lCxXU1rM-QzE7,qGsGdGAs-U71E,24,42000,Mortgage,5,Education,A,4900,6.03,0,0.12,N,4
gRPT8sW3-QRIy,cBwfOaA4-ZnyK,ZfneyrQz-epOo,22,90000,Mortgage,2,Medical,B,7000,NULL,0,0.08,N,2
DscQULjB-2goQ,3e64cSRH-2b6J,Sd8dnHj7-MlNL,25,36228,Rent,4,Medical,A,2500,7.66,1,0.07,N,2
CsHvhqQS-euEU,PCGw4CM3-uO3U,iR7QvIyy-grKm,24,130000,Mortgage,6,Personal,B,20000,11.58,0,0.15,N,2
zhRrSIht-JLuv,GGQbtXP6-vSzL,WWHGm5kq-NCbI,23,50000,Rent,5,Education,E,9200,15.68,0,0.18,N,2
v34chDwi-RW9d,FPhUtCeL-oxNp,U4Ztk1aQ-tj1j,39,116000,Rent,1,Venture,C,8000,15.27,1,0.07,N,11
zzqSHsTX-rQ3I,nitBrZWN-Rr17,syrSdfjM-KZo7,32,51996,Rent,6,Medical,C,2100,NULL,0,0.04,Y,7
t3mTsqDs-yvUc,8uuU8Q5Q-aMAZ,QN1kerXY-6sbz,36,94000,Mortgage,14,Homeimprovement,A,4200,5.99,0,0.04,N,12
eMExs5CR-9IJF,bBg26y5I-AFlT,D9UxftAZ-HGmJ,24,33996,Rent,1,Venture,C,7000,13.16,1,0.21,N,4
eZRzNEDg-XtFT,oHe1HBBp-Z2AI,rMptTcF8-NT0r,24,76597,Rent,5,Education,B,22000,9.25,0,0.29,N,2
jg5OzFyv-GeFn,0CSNBdy1-n5ws,6ywrTDYg-yb1g,21,47500,Rent,2,Education,B,7500,10.99,0,0.16,N,3
GGAGGiBm-j0QI,z2ZnQw5u-FDsQ,T68I3JKS-1ni2,35,106000,Mortgage,8,Debtconsolidation,C,15000,15.96,0,0.14,N,8
TQL7MCGi-EIt6,X8Dr54ZT-u7Hv,sMc4d5Yn-FLLS,25,97000,Mortgage,9,Personal,C,8000,NULL,0,0.08,N,4
EKDi6GzW-8PE5,0Ej5q26T-uTgH,X4OxJL7r-Qn0h,25,42000,Rent,1,Medical,B,6000,NULL,0,0.14,N,4
nefPAGS7-4wIs,PeFxsPDO-lGS7,DLaYnuf9-nfri,31,160000,Rent,8,Venture,C,3600,15.23,0,0.02,Y,9
vz2axYrp-hUL3,J2UYQuyr-Mdfi,GEFAemda-EcRI,27,91000,Mortgage,2,Homeimprovement,A,3000,5.99,0,0.03,N,8
0PXUdtSf-Hxeu,1LOtm9ex-uCXU,ONawgqKD-hvp9,27,42000,Rent,1,Personal,B,5000,10.99,0,0.12,N,10
6A9RiDuu-fTPi,Pg8T2XQ2-4rlm,C7vOJRXh-NUDX,35,68000,Mortgage,19,Personal,E,32000,19.03,0,0.47,Y,7
DRQkBvwD-UHEP,asGomcly-45LK,4Dlfc8RJ-k9Nw,34,52809,Rent,18,Debtconsolidation,B,13000,10.62,0,0.25,N,8
KnHBoQFe-0Xnz,G8g5i6t8-XyrM,XYelaaBM-7Mwa,34,154000,Mortgage,4,Personal,B,4000,10.37,0,0.03,N,8
8HKTf9aK-4vwb,7kAAXPSJ-Wwqe,aZy2Zaav-Lhow,24,38500,Rent,0,Medical,D,5000,14.84,1,0.13,N,2
bus052Eg-Sbmw,MiJx3hI1-9696,eMyIwu1w-eqGl,23,60000,Rent,7,Venture,B,10000,9.88,0,0.17,N,4
j7cKOgHN-Unb1,GvKrhbNQ-ijFa,uiOaxZW2-C4zO,27,45500,Rent,2,Education,B,5000,11.71,0,0.11,N,5
2zyZbRgQ-nrxS,PrDpA65Z-db0R,6wEgg5Wo-YSPU,23,32000,Rent,4,Education,B,11000,9.91,1,0.34,N,3
zGFOoqXu-b5hx,AsuGeRgH-sksZ,KHyBcn07-c4j3,33,100000,Mortgage,16,Medical,B,6000,8.94,NULL,NULL,N,12
G5aDf64O-PH6C,zndaY8Bz-M4Os,sH2uqDS7-NfhJ,26,31104,Rent,1,Debtconsolidation,B,4000,9.99,0,0.13,N,3
5JZgv7xu-PaZU,92IrauMs-qF9M,9O4Rn3Uy-vKva,33,37000,Mortgage,2,Medical,B,13000,10.36,0,0.35,N,9
rXvxYdKu-JKg1,uYqJsRq9-I5H1,CgYczHbg-gGjc,39,156000,Mortgage,2,Debtconsolidation,B,15000,11.89,0,0.1,N,11
mxZQczPq-ltOQ,COFTXTjW-AK18,ZEvonLDn-fSF5,25,75600,Mortgage,2,Debtconsolidation,A,14500,9.63,0,0.19,N,3
3Fn6Bsv2-lENb,En3WPrh1-l38m,eWgmMLkK-ZBt8,22,42996,Rent,2,Debtconsolidation,C,14400,NULL,1,0.33,Y,4
9JJhrt2p-O6Tj,abW09Etv-DCAv,1KH4czgb-oMjs,27,130000,Mortgage,3,Venture,B,24000,10.99,0,0.18,N,10
nHHR2QzZ-YwH1,Soq5l1to-XPH1,0dfI0oUw-xf6Y,24,54000,Rent,3,Medical,C,2400,13.49,1,0.04,Y,4
PKtZkYSt-A8Wb,DNCNWPgU-tyIc,YFz0aq3B-HaRP,31,130000,Rent,6,Venture,D,12000,16.49,0,0.09,N,10
TXQuI2Li-y5e4,DxgqY6O9-XdMd,gc5HJ6QX-hl2p,44,61000,Rent,7,Personal,C,10000,15.96,0,0.16,N,15
t3XA5JQA-B2o8,HKGQDhkD-ficC,KjjQsxMu-avoS,41,98000,Mortgage,18,Medical,,7200,NULL,1,0.14,N,3
zWyJ8SYo-7ldq,YmYaorjT-fnQy,CGA7ZU6t-OzjA,23,70000,Rent,7,Debtconsolidation,B,1600,11.14,0,0.02,N,4
bp5DfAJg-x82y,93XrCl5H-ElJz,n4o2Awxk-9tre,36,160000,Mortgage,5,Education,C,10000,12.73,0,0.06,Y,15
gRM9bbbY-fKW6,nFaqJNn8-w385,3TE6JRze-8qLd,46,336000,Own,11,Venture,B,9000,11.49,0,0.03,N,13
na6NLszG-JXnp,3w7TsD22-isz8,AAFgzNM1-XGRh,NULL,NULL,Mortgage,11,Venture,A,8800,7.51,0,0.15,N,9
2JRDAjs1-52Kr,xu35fZ7o-pGXu,zxkOXY9z-rTZW,28,58600,Other,1,Homeimprovement,A,4550,8,0,0.08,N,8
BemcJ5PO-gipl,hMid8kmP-WRMx,CgvSo0rU-8kf3,27,24000,Own,2,Venture,C,6000,12.53,0,0.25,N,9
6dhz5AaN-WzSB,5BlPfnmA-ciuU,vmbOa62i-85wM,33,55259,Rent,15,Education,D,11200,17.49,0,0.2,N,5
Xob2e0m8-miQK,7qLkeoJf-l3Ft,m2H8cEqS-q95Y,70,132000,Mortgage,0,Personal,A,14000,NULL,0,0.11,N,24
3BDP9vHs-TwEP,UnOuit4G-547t,5Ts35Y0v-1SKF,34,51000,Mortgage,NULL,Personal,A,6400,NULL,0,0.13,N,6
KIbRWxzX-MEEO,JWO7Q1mL-CarN,6YXsyKAi-2Pnv,39,56004,Mortgage,1,Homeimprovement,B,6000,11.36,0,0.11,N,13
of0ZOlRu-mGx6,4A1QqMMt-T6Gv,EKZLBYKg-tC8C,NULL,13000,Rent,NULL,Personal,E,10000,NULL,0,0.19,N,10
kigNs6r5-eE71,cGQpuS8W-tfFa,9lGPyqP2-hJsi,22,60350,Mortgage,6,Medical,D,35000,16.89,1,0.49,N,3
3ssBLr7n-ye5A,okkGgdbp-9PRW,8M1MoxNe-otUe,32,64000,Rent,1,Education,B,13000,10.99,0,0.2,N,9
Zp1tHa60-Nxh2,UpEGwTej-pe3j,WkxWNpTm-s1vK,24,130000,Mortgage,8,Homeimprovement,A,15000,7.88,0,0.12,N,4
N4HGuN45-6pda,rnigGvLw-aW1P,TiIONiEf-RZLZ,30,96053,Mortgage,15,Medical,D,30000,15.62,1,0.27,N,5
W4ma3EM3-wwdB,x3cZLFTT-BN4M,b1rhIas7-TIA7,26,68000,Own,8,Personal,B,24250,12.18,0,0.36,N,4
JIlR1RIs-NRoz,KiSuIUYv-e7mK,QY1714Zy-XPot,21,50000,Rent,2,Education,D,18000,14.74,1,0.36,N,2
629pIcqM-v1qf,pA9h97SP-UTT0,rpk3jp8N-HAsi,22,46000,Rent,0,Venture,C,12000,12.68,0,0.26,Y,3
rbt0m3hv-hwxe,BJX5kZcl-B3xy,v9L8epUm-KIRb,29,100000,Own,13,Personal,A,10000,6.92,0,0.1,N,8
SMzedmgi-F81d,c6vtBmKU-z002,4NvYxH0L-8FG4,27,95000,Mortgage,11,Venture,C,18000,13.48,0,0.19,N,5
ofC7D92U-l90w,hA3wSGPd-zN3a,0iNwfxc9-vu4d,22,24960,Rent,0,Venture,A,2500,7.51,0,0.1,N,2
hqNKGwdo-eixr,sveFCcFG-SyMQ,huqZ0qYy-4L9m,23,42000,Rent,7,Venture,B,15000,11.83,1,0.36,N,4
GLlP6iON-PRi9,YTZppWxw-n2w6,aFggzpue-jXTE,28,113000,Mortgage,1,Personal,F,13200,18.67,1,0.12,N,10
Y5fcNo2z-vJMS,spnj908Q-mqha,2ED507FR-byWE,41,19200,Rent,2,Medical,D,2950,16.49,1,0.15,Y,12
OhJ3J4fc-qiJ4,NORkcfFu-6FXS,HUqJJlo1-Gfk4,23,18000,Rent,0,Debtconsolidation,B,4500,12.21,1,0.25,N,3
CqpQGwt4-B65M,ue6bFari-51F5,c3z2rF51-7gSs,23,83199,Mortgage,2,Debtconsolidation,A,14400,5.42,0,0.17,N,3
gYvefKuv-4GDj,7B18FIFe-Yz4i,n5qKpiO9-qmen,30,58000,,7,Personal,A,25475,10.99,NULL,0.42,N,3
0CcmbwWH-WhiD,7Ssfhltt-k0XO,Yig4ZXsx-CfXo,26,67500,Rent,0,Education,B,3000,8.88,0,0.04,N,2
xbnLyrUN-wrlB,hiZdFCmp-7NsL,C72wPdAK-icC7,27,42000,Rent,6,Debtconsolidation,C,3000,NULL,0,0.07,Y,7
eJWNNhYF-Tq2u,y7JHoaYP-3LIe,Npfhf40L-PxhW,33,130000,Mortgage,7,Personal,A,2400,5.42,0,0.02,N,7
eLFJ7vbI-OMOY,7n48ILYL-aO6l,8p0MqFjA-dXXP,26,78000,Rent,6,Education,C,18000,13.49,0,0.23,N,2
pmHfLn6H-TxFI,mru0etKF-OfYP,50GD6inl-3WgM,22,42000,Own,2,Venture,A,9000,7.66,0,0.21,N,2
do990qis-xkys,XlhL82XR-5fxo,TLTizxbZ-qy57,24,60000,Mortgage,8,Medical,C,21000,NULL,0,0.35,Y,4
34oqAOQB-bbOb,aMUhGMRz-ZjAi,GiwqNXTP-mzZd,30,210000,Mortgage,2,Homeimprovement,C,24250,12.87,0,0.12,Y,6
