id_pessoa,id_historico_banco,id_emprestimo,idade,salario_anual,situacao_propriedade,tempo_trabalho,motivo_emprestimo,pontuacao_emprestimo,valor_solicitado,taxa_de_juros,possibilidade_inadimplencia,percentual_emprestimo_salario,eh_inadimplente,tempo_primeira_solicitacao_credito
trXlOnNv-LHSh,qLTfRI9t-aUir,oS4MYyn0-lZ0y,34,130000,Rent,18,Venture,A,16000,6.03,0,0.12,N,6
FZc4QlZn-Peyq,phpvlsWD-8DDl,6j9Qym5D-fPvp,25,57700,Rent,2,Medical,D,10600,14.91,1,0.18,Y,4
DlOwKWZ1-Yrp7,vEERJZi9-KXPU,b2vBKv2M-2IYp,26,50000,Mortgage,5,Homeimprovement,B,12375,10.99,0,0.25,N,3
FGH7ijer-C7la,uiI6HpnL-rYLJ,g13h8IDL-9kCQ,33,96000,Mortgage,5,Venture,A,9000,7.49,0,0.09,N,7
MR05B2Jy-B8Nv,rGiNDDip-hxuo,rii64y0N-PqMb,39,201000,Rent,6,Venture,B,13500,11.49,0,0.07,N,14
GEc77D6v-uxck,DMfglE7g-SeoQ,NH0cpll7-Gk8z,24,28800,Rent,0,Medical,C,5300,15.27,0,0.18,N,3
aPcJQvuS-9QDZ,8AEfB3qC-sdXH,HQptG5dv-UDLN,22,82500,Mortgage,3,Medical,,NULL,13.47,0,0.19,Y,10
YzGMx8PU-WpHm,5vafXRAW-5Ku9,FDwjGPeT-NFnu,31,39000,Rent,0,Homeimprovement,D,16450,16.02,1,0.42,N,10
AspC7qDK-5Esh,UwfbzeaW-9tQt,kZHfWgGv-0dWJ,21,60000,Rent,2,Education,B,8000,11.26,0,0.13,N,3
IJKlCu5g-hK22,b8bJFyze-0WBF,Ki2Rr7Di-8Is1,24,18000,Own,0,Homeimprovement,A,6250,6.54,1,0.35,N,4
Z2wx3Tc2-hB88,WS7D2csJ-8lw3,2m9OojAv-9Jw2,32,60000,Mortgage,16,Medical,A,6000,6.62,0,0.1,N,7
dk7Oi1Q4-hISY,0DSJzoYJ-h7T8,FG6r9wHS-8Skr,27,73660,Rent,4,Homeimprovement,,NULL,7.9,0,0.2,N,4
M1ft4yrw-m5fU,qMaqL52d-UN7D,O8pF2wY2-Edab,30,71000,Rent,2,Personal,A,12000,8.9,0,0.17,N,9
6T9Geq4g-3kuP,oB1HR1L2-1tec,qbGh7dGb-kxYN,33,75000,Mortgage,17,Education,C,12000,NULL,0,0.16,Y,10
Yppfx7ye-dnEm,n8apZLiI-09Ch,neYI3K5k-x6Ir,35,48000,Rent,13,Medical,B,1500,9.91,0,0.03,N,9
pAuqJzM0-0pIl,ZpQkkEgF-fsyf,5zhhlgEZ-jDrp,26,39000,Rent,1,Venture,D,15000,16.07,1,0.38,Y,4
UbGBNzGw-m2wp,x2RdfI14-ENIK,9EkYY9AA-Wchm,21,52000,Mortgage,NULL,Debtconsolidation,A,6000,NULL,1,0.31,N,7
8YCXMhiC-YWPj,7Rykyny6-9qpT,zqsMQU7H-x44x,33,140004,Rent,7,Education,D,25000,15.58,0,0.18,N,10
9ycEwKaG-03a3,awlAaIFG-YoNP,j4G5sTbw-1yJO,33,44004,Mortgage,4,Education,A,9275,7.29,0,0.21,N,7
0hM96PJM-U8OU,CaoptF5w-QX26,xDXuB9th-K6WL,26,51000,Mortgage,3,Debtconsolidation,A,12000,7.29,0,0.24,N,4
Q6DA21EJ-xxU6,bUmTM3tD-mG7f,1bjJJWRn-7cs0,24,54000,Rent,8,Homeimprovement,B,6800,10.59,0,0.13,N,3
BkwG4v3H-syPJ,wQz1Tehh-oBtB,1NBqE8er-TFyL,23,22300,Own,1,Medical,B,7500,11.12,0,0.34,N,4
yN7mhQDp-Myi6,xlYvYFpy-kRlM,vszwHlpe-XahP,30,32000,Rent,1,Debtconsolidation,B,15000,12.42,1,0.47,N,5
YA4FLf8N-ns7M,GzU6uXaK-UYGL,WJuJu7aR-b1DU,26,92500,Rent,3,Debtconsolidation,B,12000,11.71,0,0.13,N,4
8qWwGyPj-Rnec,QUkYgmxj-ACPn,KmfNEJOq-U9t6,28,42000,Rent,4,Debtconsolidation,D,2000,14.96,1,0.05,Y,6
QN0877rC-ezbk,feLGmPqz-Ji3T,5Lx0IKP4-0PuQ,26,32352,Rent,0,Venture,D,5000,14.84,1,0.15,N,4
nBPJPttS-NnBv,9olIC3lj-lUWu,HkKYTbf9-QlP3,37,68480,Rent,2,Medical,C,3600,15.23,0,0.05,Y,11
wcfwdcIy-4iRb,Uwh8f6t3-Rixj,JY8DJ8e6-hsiF,31,190000,Mortgage,15,Debtconsolidation,C,24000,NULL,0,0.13,N,6
pxleUMyp-wEDd,DBUTn7BD-TfZJ,NWyYCPsp-Am5Q,24,66500,Rent,0,Personal,A,15000,6.54,0,0.23,N,3
iZB8CR4f-Yhm0,RBkuoZOQ-zoWx,zYp27kjj-f6so,21,57000,Rent,6,Homeimprovement,D,10800,16.77,1,0.19,N,4
KwYi6myc-6HHK,xj6QtuTE-gTcG,2jc9nmMs-LCPI,25,84000,Mortgage,9,Medical,C,20000,15.27,0,0.24,N,3
bPOgNb8u-wRrO,HMtt9YK6-cbvv,warZbr70-MqIt,23,26000,Rent,4,Education,B,8300,9.99,1,0.32,N,4
ybdBN6O9-nou6,RXgSBDRt-gjwy,eKE1pyWS-MhQc,42,52400,Mortgage,14,Personal,B,21000,10.38,0,0.4,N,15
9wlJOeGT-StHM,deRxi7Q1-ng8X,7uKsvPu2-fNjw,31,100000,Mortgage,11,Homeimprovement,A,8000,6.99,0,0.08,N,7
0FIMaAm6-xFsK,687IPyYp-jcig,1QCY01El-ubrY,28,50000,Rent,2,Education,D,2000,16.89,1,0.04,N,5
8Kfqf4x9-pF4s,WJTkUYms-cCbt,64uWtwib-Uabt,23,55000,Mortgage,7,Personal,D,6625,16.77,0,0.12,Y,3
xL5DhHK6-WSTA,qjpZiuWE-oi9C,5rw8GOHe-oP9d,29,63600,Rent,5,Debtconsolidation,B,12000,12.42,1,0.19,N,8
AGKeoyQA-SOHt,wa3dZGZD-lYUO,kpvIXSHR-4Gpp,22,22000,Rent,0,Venture,A,2000,7.29,0,0.09,N,3
SZOnkAPa-kiJk,xaFdoJzR-Ib6P,RlGgdF9e-bmrB,27,70000,Mortgage,3,Homeimprovement,A,5200,7.51,0,0.07,N,10
O7P9bRBQ-hPNv,Y8hzwg1t-Owby,iUQab0fp-vSK6,24,19200,Rent,0,Education,B,6000,10.59,1,0.31,N,3
Jz61YR6s-T4Mg,CNFfKUgP-wiXE,eBYqlNb0-6gmF,22,68000,Rent,7,Personal,B,5000,9.99,0,0.07,N,3
zpCrSbvK-ukCt,AqHNrecJ-IR13,7u6LfTxN-ozqE,42,120000,Mortgage,0,Education,B,9250,11.86,0,0.08,N,13
IMe9OIik-l6xL,jFNiQRpD-OdhI,JYYk3LX7-LjZT,34,44460,Mortgage,7,Debtconsolidation,A,9600,7.49,0,0.22,N,8
wmfjfXkd-vOQd,zsy5wud4-115y,lSBunHSP-eaLz,25,60900,Rent,2,Personal,A,3600,6.91,0,0.06,N,3
rBNJbNd9-MZSo,CdzOH6c8-ms2P,0rA4YmRN-CBiY,23,115000,Mortgage,7,Education,C,10000,14.27,0,0.09,N,2
7CnY9ddx-NBB4,WDSY1fr6-dBib,D8TyfX3k-zamk,24,72000,Rent,5,Homeimprovement,B,8000,10,0,0.11,N,3
Nld0o79L-D35W,EvyHPHbh-r48P,wwKDFSrN-ZYYX,26,152000,Mortgage,3,Medical,A,17500,8.49,0,0.12,N,2
RJz5C4hj-lOAG,nT7vxf5b-TtoD,UYIFIAv7-D37u,26,53000,Own,3,Venture,B,6000,9.99,0,0.11,N,2
1yzN9CMm-25Gu,uJxITA1c-gNx9,fKjrr9HY-WoMU,25,109000,Mortgage,9,Debtconsolidation,A,14000,9.63,0,0.13,N,2
PDQTj4yY-RyuB,0dhbA9iA-plUO,hvzpwaO8-MwoD,23,42500,Mortgage,7,Education,A,7500,8.49,0,0.18,N,3
A5bGm09n-Kqzl,yMNAPPqY-ifZZ,R2uol6od-FlJZ,24,60000,Rent,0,Personal,B,25000,10.99,1,0.42,N,3
z9GKA6gE-UXaT,bXppPN2K-WE0D,QbHhqGdS-aJh0,22,60000,Mortgage,5,Education,B,8800,10.37,0,0.15,N,4
sSG6mfuF-IySy,YwgC8Do9-sQuI,hAsjQd0A-t8pt,23,85000,Rent,1,Debtconsolidation,A,10200,NULL,0,0.12,N,3
zFcW66s2-JSOY,zTTiXl0g-gH4a,jeXcAe8n-gY77,34,24000,Rent,0,Education,B,9000,11.14,1,0.38,N,8
l9j9rIAA-9JhY,gAJy8Xak-3Hzi,Gn9Anqgn-vwuD,24,33900,Rent,3,Education,D,5500,17.58,0,0.16,N,2
pMzIWPiE-KIz1,Ao1PYwHM-g7wm,PwLrA2if-YU71,24,50160,Mortgage,2,Education,D,6000,15.62,1,0.12,N,2
pv9HwYO8-fYp4,716H6Tyq-7xd9,6Ovj9IWU-4oT4,31,58000,Mortgage,15,Homeimprovement,A,6000,9.32,0,0.1,N,5
cxQZY7B6-qy8k,YuQuUw6n-SW1z,oKNWmmAD-ytpF,23,90000,Mortgage,1,Education,B,12000,12.18,0,0.13,N,4
vBc0WZqJ-5fku,qWFLvyxt-ZM0b,6OSbOt9E-hUMM,27,25200,Rent,0,Venture,C,2550,14.27,0,0.1,N,5
XmrDJxmA-LMvv,ruYDS9iG-o66f,Kyx4rJvg-XeHh,42,40000,Rent,0,Debtconsolidation,B,7200,10.75,0,0.18,N,17
fkfIoptZ-A326,Z8qWsbRJ-Oz9s,yfJPrTf9-NWIL,28,43200,Rent,1,Medical,A,3000,7.49,0,0.07,N,9
MDkWBNlE-RzDO,k2L1kz5z-bv8E,rH8S8qW4-B4hd,23,45000,Rent,0,Education,C,1775,12.72,0,0.04,Y,2
nC5suTnN-66zs,GKRBz8r2-aWN2,4pUHHijp-nuFB,25,50000,Rent,3,Education,D,12000,14.59,NULL,0.23,,3
BhWpAFHv-6YQ2,ZkXR6xId-j8pt,fFdnRw89-IjhB,27,24960,Rent,3,Debtconsolidation,B,10750,10.25,1,0.43,N,10
kK4h7DzA-g8sq,3eJD83ZQ-XB7Q,OXSmqJUZ-pohl,26,70000,Rent,6,Homeimprovement,A,12000,6.99,0,0.17,N,3
r2hRlsHI-UpLO,7GCRn0nk-l7lg,xl1NDbZQ-a98f,23,45600,Rent,4,Venture,C,5000,14.22,0,0.11,N,4
dPvkEYJE-jBI9,uB5PMwT6-QLDs,MymxqTRm-3Bvh,24,200004,Rent,5,Education,B,15000,10.59,0,0.07,N,4
Xo7xCXus-3kUU,Eb21DeJA-tmWi,uxxqrPjt-gteh,26,45900,Mortgage,10,Personal,C,11500,13.79,0,0.25,N,4
vyUYLMeB-StRn,IfP2owa4-9wi0,UxMW3iSC-5jBS,35,21340,Rent,0,Debtconsolidation,B,8000,11.14,1,0.37,N,7
1jegTv4C-mo8y,Y2RY8yhy-Sn62,vbwTDEJY-XEiC,31,18996,Own,6,Homeimprovement,C,NULL,NULL,0,0.15,Y,2
ZPePh0sm-LtJj,DuD7n15H-4oze,mB6HheLA-arJi,23,95000,Mortgage,3,Homeimprovement,F,15000,17.03,1,0.16,N,2
gRpUOioU-e9zD,L7ANGhnX-bKJR,4fcmGCkC-i1gn,28,24000,Rent,4,Personal,C,5600,12.68,0,0.23,Y,5
XSUjbpTi-b8gS,6obt0Nm5-9uLJ,3x99wXF6-x2Zx,26,38904,Mortgage,1,Homeimprovement,B,10000,12.21,0,0.26,N,2
0YThKPpr-wOmr,tHP5h6KM-1zAc,Dht5AcPc-c5i8,38,85000,Mortgage,4,Personal,B,6000,10.99,0,0.07,N,14
a10lllAh-bK2z,RYUFUBgh-2OP0,kKruZyy9-xD8C,52,71520,Rent,0,Education,E,7000,16.82,1,0.1,Y,24
HunCo8Ck-kgE6,kPkhKpM0-KziX,snXrP81q-TKqM,35,40000,Own,5,Venture,A,8000,7.66,0,0.2,N,6
5njIaAom-HCRh,T0n1oYpE-6Sip,peDdGtSQ-mMwb,27,120000,Mortgage,4,Homeimprovement,D,25000,16.07,0,0.21,Y,10
CNUzE8X5-iWFp,EW51wm1U-zoWY,pObNMXuI-kzkn,21,30000,Rent,0,Medical,B,1000,10.99,0,0.03,N,2
FvCJCTdk-509A,8X8TyFpM-RxDs,A7pIw6lq-hWi1,21,33168,Mortgage,6,Personal,B,6425,9.63,0,0.19,N,3
ciMcNCin-MjAv,fnv1KBzW-ftBG,ElfsGRUA-d7z6,46,185000,Mortgage,22,Venture,B,20000,11.36,0,0.11,N,15
Qb11iFRs-q7H0,Qd5GqXt3-O8dx,CA45Mh9Z-IFUs,35,50000,Own,6,Medical,A,13650,6.99,0,0.27,N,10
K1GW8fqr-CKwx,v4bIJncn-jgPj,sZXDBdmK-x5Nc,26,32500,Mortgage,0,Homeimprovement,A,3500,8.59,0,0.11,N,2
0NXsyne8-02T6,gjf9SGiH-5dvC,PjFkWBaQ-Lyci,23,29000,Rent,7,Education,C,8000,12.73,1,0.28,N,3
Jy0ZwdHJ-IMJk,WpujaMSJ-k3ag,yA7Qb2qp-z3hb,40,38000,Rent,16,Venture,B,11000,10.37,0,0.29,N,11
Zr07dn1i-vhDa,3w12qKk6-69sQ,67Cc3D9p-98RL,38,62000,Rent,3,Debtconsolidation,B,12000,NULL,0,0.19,N,16
FaoXOGkJ-KyNb,CatT57Wp-HrMK,nuInPyoz-rbG3,25,35000,Rent,2,Debtconsolidation,B,7500,10.99,0,0.21,N,2
rY1rNHnj-Mcei,n0ybUuwc-Ecck,q1BJnuPd-qlzU,25,146990,Mortgage,0,Venture,B,28000,10.99,0,0.19,N,3
WH9yWmSf-hLbz,DNNu2w6A-ue9m,jcEKzG9a-KCET,31,20928,Rent,0,Debtconsolidation,C,2000,13.48,0,0.1,Y,6
8vTC618f-5yzi,NWpglqFG-hOrH,mWnyi3Bn-YbLq,22,32000,Own,2,Medical,A,3000,6.99,0,0.09,N,4
AaIYF7CQ-m6lk,8KRbFiF8-Ts46,3UKMKTKm-9BsA,31,36000,Rent,2,Venture,,25475,15.99,NULL,0.45,Y,7
WCa9tnwW-D5P6,4FOECMTQ-JSJi,yFjyoZP1-cb0l,27,56525,Mortgage,4,Medical,D,12000,15.95,1,0.18,Y,7
Eoxmb2Li-uh0K,ahx13D4z-CM7a,3OeQ0aHX-DZYv,22,30000,Mortgage,4,Education,B,5000,11.89,1,0.17,N,4
iuJuLsIy-ZAlT,Kh8pdIea-r90q,ifnwL3ry-9Rb5,25,75000,Rent,9,Venture,A,6775,7.9,0,0.09,N,4
Lj3kyAFA-aAyw,de6Y50WY-HtHM,Hkzq0g35-NyFd,27,45000,Rent,NULL,Medical,C,10000,14.22,0,0.22,Y,6
CGASm69F-7bHN,NgMuRYdY-gy0k,lYj1wgfO-u8QM,21,45000,Mortgage,0,Debtconsolidation,A,6250,5.42,0,0.14,N,3
0UMpQJCo-agNq,ag8HYrpc-p1Ao,jyrQg4C7-9WIk,38,50000,Rent,5,Personal,C,10000,NULL,0,0.2,N,13
lUj8wfr6-cr97,5vdw4v1m-9ArW,GMlroTAA-azki,23,69996,Mortgage,5,Venture,B,12000,11.11,0,0.17,N,2
5E27Ndf7-KzeF,YizRKgea-NqQK,jT6K6dMj-gurZ,22,38000,Rent,2,Debtconsolidation,F,6400,20.62,1,0.17,N,3
kMe9pj5W-r8OQ,a3oyIweI-z3Pl,sBYn2aSw-JId2,22,69996,Own,2,Medical,C,8000,12.84,0,0.11,Y,4
DONWvBjA-dsLF,PeMMYzcx-EFze,YC6O4ud0-gBYW,35,54000,Own,NULL,Medical,A,6000,6.62,0,0.11,N,5
BolTJBKb-lR2r,Y0qAQbNF-IBGH,2iaDEof9-UbUz,24,30000,Rent,0,Medical,D,9600,14.91,1,0.32,Y,4
PLokldLM-ythB,mECHOBcu-LOrT,gEMDPyLQ-TGxP,29,91500,Rent,2,Medical,B,4500,10.65,0,0.05,N,5
9mGLoXyZ-TFQq,YbJPJgeP-4SZN,AFgrHfXz-HmXu,24,109000,Mortgage,3,Debtconsolidation,B,8800,12.69,0,0.08,N,2
KF0bGoI4-ZpqC,r9T8nD1F-1mey,IDDiPbeH-CJpm,35,30000,Rent,0,Debtconsolidation,B,3000,10.65,0,0.1,N,9
xdrtFp1M-kWAB,bFQpp2JS-w5KT,UwxvAibr-pGaY,28,121008,Mortgage,0,Personal,A,5400,5.99,0,0.04,N,6
YZgU6Wos-2mP9,xF9beIPs-pB0Y,lsTkzr1a-99PL,NULL,38500,Mortgage,2,Debtconsolidation,A,12000,10.37,0,NULL,N,9
QftgFM1j-XDJ4,kF0zPsG7-Jmcz,iJX2oXMI-6IXJ,47,18000,Mortgage,NULL,Debtconsolidation,A,3000,5.42,1,0.17,N,13
ofyESN4A-RrN9,wOPmDnBB-KKtn,NEaGZJPQ-PqFg,22,36000,Rent,1,Personal,B,12200,11.49,1,0.34,N,3
qxpRqbNt-ApiG,YWjz0am8-4Us3,2A5EnyMj-zaGk,26,60000,Mortgage,10,Debtconsolidation,A,6000,8.94,0,0.1,N,4
6gNP9uhm-8cSN,AO8LCy1S-Z6QG,Q9lGinI9-lnbz,27,65000,Mortgage,11,Homeimprovement,E,24000,17.74,0,0.37,Y,6
46F0ZvEH-wcpa,J2UF6Rdy-Ofql,vL012Lri-fI66,22,49000,Mortgage,4,Education,B,8000,10.25,1,0.16,N,4
cH0Y3Tnd-m10k,ZuLyt3Ic-I0bv,cZO5dAR5-QKhC,33,153000,Mortgage,11,Venture,C,10000,14.79,0,0.07,Y,5
tsjohFTZ-Mc1j,ygcOc37W-dT1C,tft1Zdqe-M1RN,38,48000,Mortgage,1,Personal,A,18000,8.49,0,0.38,N,11
7xwbDNQq-WhGJ,hCNhBN2X-rWy8,N6GO6u0L-qv7o,29,108000,Rent,11,Education,B,16000,NULL,1,0.15,N,7
Ns1xzvnB-fIOj,kGO9JqcK-fT7P,BGHEXHxp-NaNY,24,33000,Rent,4,Medical,D,4800,14.91,1,0.15,Y,4
PKTQBXKt-OXPB,i395QUYN-5Xhf,NBgultND-bFl2,25,110000,Mortgage,7,Education,A,8000,7.14,0,0.07,N,4
HOay8tyG-4WmB,IfhKjzTb-tL43,ma2jo9Nm-tjgA,38,38000,Rent,3,Debtconsolidation,A,10000,8.59,0,0.26,N,15
cA0mJclu-2Oiw,aIfztnds-GDaH,voawhJDG-fymb,23,55000,Rent,7,Venture,C,8000,13.11,0,0.15,N,3
aUeWDzZy-Wjgv,OsWI3znz-x3Tx,X8ST4tbc-jor5,24,102996,Mortgage,1,Venture,C,5000,14.22,0,0.05,Y,4
jtcaYitR-xqFG,dS6biv64-9jeL,FIRPMx3P-bGAT,37,27036,Rent,2,Venture,B,5000,11.49,0,0.18,N,11
8iv2qtBi-jOLA,hR3qGM6m-YL4r,aYR1PoKH-9n3s,25,70000,Rent,9,Venture,A,12000,8.9,0,0.17,N,2
7qplQI9K-KRwZ,lZm3pwIa-mvl5,1xuGuBns-mvbW,24,48000,Own,4,Education,A,3000,5.79,0,0.06,N,4
tSP6qXSf-0DRS,36U0UBM4-nrWp,kk4diSdM-SgBb,28,71000,Rent,4,Medical,A,6000,8.49,0,0.08,N,10
dyau0gDT-8Yvx,GaQiP63h-COiQ,quPPtAgv-LFRZ,23,57750,Rent,3,Education,A,8000,7.49,0,0.14,N,3
fRK2hUJS-eNoo,AEUfJ6ok-anGi,WybvbWNz-sm0W,23,112800,Mortgage,3,Debtconsolidation,B,35000,NULL,0,0.31,N,4
JDGHRmor-xuKm,3yUKP0n0-fHEa,O10k03sg-z1uZ,34,48000,Mortgage,5,Venture,B,3600,10.37,0,0.07,N,5
n3B7MtlT-4Tah,wlNRjDy1-zQIW,m2BJFjZl-vOik,22,52000,Rent,6,Venture,B,10000,11.71,0,0.19,N,3
logLUbIc-qXW9,n3SzISyZ-N230,ZQWZB2p1-rnbc,30,66000,Mortgage,2,Homeimprovement,B,12000,11.71,1,0.18,N,6
lHYM5T2q-MGRb,4XMXfjCP-JaMc,f5OrMvdW-60Iq,36,150000,Mortgage,8,Education,A,3000,7.29,0,0.02,N,17
5SbSP79g-GSMQ,6Pf60WtZ-uMst,PU4hTJ34-OAIQ,23,42000,Mortgage,7,Education,B,8000,10.99,0,0.19,N,4
8kxrLF6B-Ug74,e8u7d3Jt-N6gx,1wWKysSB-uToh,30,36000,Mortgage,1,Debtconsolidation,A,15000,6.62,0,0.42,N,9
3UBeh3yq-DqUA,v6y39WE8-xlUy,4NRmmNEF-KaGN,25,135000,Rent,8,Personal,B,24000,10.99,0,0.18,N,2
B1fpUEGd-czLS,KgmZ6J8c-4Np8,dtURk2Nt-Uqac,25,48000,Rent,1,Education,A,3000,9.32,1,0.06,N,4
o2fcdKun-Z91B,YfQR9kCP-STID,HP1Ba4AO-P4UP,25,90996,Rent,5,Medical,C,14000,12.23,0,0.15,N,2
IEy4DgYg-0eSt,3GD8GKOM-dKE7,Tu2u5Kcy-gvai,26,55000,Rent,1,Education,C,3000,NULL,0,0.05,Y,2
CGK6LaxA-F1X6,olt0Ir5H-vJnO,9PZZdDSd-q4nn,33,38000,Rent,3,Personal,C,3000,15.23,0,0.08,Y,10
UyO736Xc-uQY5,93GRakb2-Nd7b,IwstCwiM-gQIX,23,50000,Rent,5,Education,A,10000,7.51,0,0.2,N,3
pXFIU2qZ-FeW8,nu5QeifS-trcl,q008JIBk-cQnE,22,33000,Mortgage,5,Debtconsolidation,A,12375,7.29,0,0.38,N,2
SDSk8Xhv-NdaW,nEDp6Swl-1U5I,qbvc29nj-3WpO,34,69600,Rent,10,Venture,A,22650,NULL,1,0.33,N,6
oUfUjqY6-m8Mt,NWBuSh8w-WJPG,0aCzKp08-8w78,24,73000,Mortgage,3,Medical,A,10000,7.49,0,0.14,N,3
ML0mxO0v-krEA,gaGaX1u5-XyCL,sNC5gk4G-bqfC,22,115000,Rent,4,Medical,A,4800,7.88,0,0.04,N,2
J8APPYpm-looR,XDDxMjpf-03NM,iJuwprxz-XyTC,29,60000,Mortgage,7,Personal,A,8500,6.92,0,0.14,N,6
P7HG3eTi-aNIU,J965alKt-AvtS,gAmOtX9M-KGbM,23,32000,Rent,0,Education,A,6500,7.88,0,0.2,N,4
zqXfCYoE-pReS,j6Q2kjML-llBo,gigbQ4Kp-3pvk,29,75000,Rent,2,Medical,A,6000,8.49,0,0.08,N,6
Zubqbrn5-WIY6,pO2PYhJx-xIuy,ejssronb-08kx,26,120000,Mortgage,NULL,Venture,B,25000,12.69,0,0.21,N,2
6UiZi5f3-KUlR,Mwb0mB5F-qE5i,xNT8Idch-EGBn,41,90000,Mortgage,3,Personal,A,3000,7.14,0,0.03,N,17
KjHbA1av-SRrl,2CzZZx8R-c60B,Y3u9jwIw-dwRJ,24,120000,Mortgage,1,Education,D,25000,13.99,0,0.21,N,4
KBGKSZUK-hpSN,cgdEcd8N-Qozb,kZOc5ady-yndz,35,38469,Rent,0,Homeimprovement,C,10000,12.23,1,0.26,Y,7
8MpngQBE-aanI,a8hZwtUj-ujRL,WAEb212y-YNxD,24,108288,Mortgage,5,Debtconsolidation,A,10000,8.49,0,0.09,N,2
qh2iXb2v-7Q4t,0eyLvPXk-1feX,iyGqF1zt-WFtu,36,52500,Rent,NULL,Homeimprovement,A,2250,5.42,0,0.04,N,14
3tI4zGYw-dC8c,j43xWppL-6QwA,yQUJ62O2-ugUE,24,67000,Mortgage,9,Education,A,10400,5.99,0,0.16,N,2
jWCRnEvP-7eBd,Lqh1aE4e-MAvw,cU8JKIFE-7ftf,22,30000,Rent,0,Debtconsolidation,E,6000,19.39,1,0.2,Y,4
rOxJJyrb-9ACD,xBa87Dsx-KEHp,Ncyu3pAp-5zQl,25,9600,Mortgage,1,Medical,C,5500,12.87,1,0.57,N,3
797src1e-d6fu,qud8LNZ1-wMBH,m0j7bIzy-u4Hs,21,30000,Mortgage,0,Medical,A,7125,7.51,1,0.24,N,4
ndDTx2OM-Cxeu,OS1LtAQU-jxvH,GhaZxwns-yhdf,21,49000,Rent,5,Debtconsolidation,D,6000,14.84,1,0.12,Y,4
Fs4m0Gtd-hKlm,LxxhHGTM-jSDT,Kor1KKnv-8g0F,38,30132,Rent,NULL,Medical,C,3000,13.85,1,0.1,Y,14
8npXyoSi-hhKk,3oIJGYin-mcH7,FQHWmwHT-DI7p,55,48000,Rent,1,Education,B,5500,10.62,1,0.11,N,22
MT6qvWjA-SpMg,bq46pSRt-ZbiX,glr5bGoP-JPCq,25,63000,Mortgage,5,Debtconsolidation,A,11600,NULL,0,0.18,N,4
LBrzg5e9-bh0c,g9Ivi8sb-9IJ9,lnNiTdga-2Y82,22,32000,Rent,3,Debtconsolidation,D,4800,16.49,1,0.15,Y,2
Ju9GD05T-4alP,l4ICdwls-YBTm,rCG5Htdn-4w2v,23,84000,Rent,1,Venture,A,6400,NULL,0,NULL,N,8
6HwXiGfC-brLQ,UtsFzuzY-rOHP,ZntbPHGM-jee5,37,65379,Mortgage,5,Personal,B,10000,10.39,0,0.15,N,13
RlBABRwi-9ZoZ,RyntU2uH-FZAa,HDxQy5j8-QL6p,48,30000,Rent,0,Debtconsolidation,B,6000,12.42,1,0.2,N,12
Cbr8AoUa-Aw9U,jGX2j0MK-TUqF,rYhbYmG8-5QTZ,35,26000,Own,1,Personal,A,6000,9.63,0,0.23,N,6
20qzekPx-OU9z,330Nrf9d-gplj,jSQIsB9J-Dgc0,25,115000,Mortgage,4,Venture,C,25000,12.53,0,0.22,Y,4
cCvkKHHj-dbrF,s7pL3Hrv-ejF6,bruxOF0g-o0sm,34,23000,Own,2,Venture,A,2500,NULL,0,0.11,N,9
9JzqfDxN-HY3Q,X0sqrFld-aWW1,XBD3Ja3j-m4sc,23,58200,Mortgage,2,Debtconsolidation,B,13000,NULL,0,0.22,N,2
rd1g3w7t-TEIt,5kLWDBHh-n4OO,sh6Mxqdl-2NZU,31,35000,Rent,3,Venture,B,5000,10.65,0,0.14,N,5
TqHRf90N-s4jF,nXnZG9i3-6QvE,sJPbMHv0-bSbx,24,127000,Mortgage,3,Homeimprovement,D,12000,15.05,0,0.09,Y,3
hUW8JGFq-rAvB,1Br2TQ7G-067R,GsDiZLxr-i06C,24,23000,Rent,0,Education,A,3000,8,0,0.13,N,3
grajIUTC-byGR,9DwHIpGw-A2Ma,dEDHJTnj-hrBr,24,48000,Rent,0,Personal,C,2400,12.99,0,0.05,Y,4
fllm13Ms-Mksi,kBmIgJDU-06OB,lCBPqJb6-haLs,27,75000,Own,3,Homeimprovement,C,25000,13.85,0,0.33,N,10
O6IaRq2p-lwhs,0ACqszu6-2rmj,DfME09Qs-3cRv,25,22800,Rent,1,Medical,B,2400,10.36,0,0.11,N,4
1a6FlfU3-74Uj,cxM3RCHf-CMvc,S2ccDIDP-tC5E,31,50000,Rent,0,Medical,A,5000,6.91,0,0.1,N,7
dzMDZeAt-1Yr4,O15wQpOd-krLb,ahT3fAgF-qoSx,24,80000,Mortgage,8,Education,A,10000,8.9,0,0.13,N,4
bZ90zA4i-KDRb,s5KQm5mI-MZr4,avGOv93d-Wlsm,23,20000,Own,0,Personal,B,5000,11.71,0,0.25,N,4
aoMZ73UC-EH70,ipTIlhDN-NMux,Z34pUPLR-wpEM,23,29000,Own,NULL,Medical,F,10000,18.62,1,0.34,Y,3
J11ES0Ry-hgQj,CexFF6dj-NmOk,WEldH3II-60gx,31,78000,Rent,1,Education,A,14000,9.63,0,0.18,N,5
ppqTpSfN-WKjg,UnQd6vGA-0sa1,Ct4zgcW1-FZaY,22,57460,Rent,1,Education,C,10400,13.49,0,0.18,Y,3
